,station,do,ph,co,bod,na,tc,wqi
1858,1861.0,7.1,7.03,147.3,2.1,1.0,2300.0,82.75999999999999
1859,1861.0,8.1,7.03,148.3,1.9669999999999999,0.516,307.0,88.38
1860,1861.0,8.3,7.1,152.0,2.133,0.516,413.0,88.2
1861,1861.0,7.4,6.6,183.0,1.8965,0.516,468.0,78.30000000000001
1862,1861.0,6.8,6.3,183.0,1.8965,0.516,468.0,71.7
1863,1861.0,6.1,7.15,183.0,1.8965,0.516,468.0,88.2
1864,1861.0,7.5,7.2,183.0,1.8965,0.516,468.0,88.2
1865,1861.0,7.5,7.8,286.5,1.775,0.51,17625.0,71.16
1866,1861.0,7.5,7.35,30683.0,2.25,0.745,2145.0,82.03999999999999
1867,1861.0,6.0,7.55,214.5,3.125,0.895,10950.0,66.66000000000001
1868,1861.0,6.3,7.43,201.3,2.175,0.76,4500.0,82.58000000000001
1869,1861.0,6.1,8.33,868.5,1.8965,1.975,468.0,87.66
1870,1861.0,8.1,7.86,342.3,2.747,0.24,468.0,87.66
1871,1861.0,7.3,7.3,157.0,2.0669999999999997,0.55,348.0,88.2
1872,1861.0,4.9,7.33,494.7,14.533,2.2,18000.0,50.199999999999996
1873,1861.0,6.3,7.58,379.8,6.7,1.575,4963.0,72.68
1874,1861.0,6.1,7.58,490.0,14.25,2.425,27500.0,61.44
1875,1861.0,6.8,7.43,337.5,4.25,1.225,3043.0,77.36000000000001
1876,1861.0,6.7,7.38,333.5,3.85,1.575,11050.0,66.12
1877,1861.0,5.9,7.48,428.0,8.35,2.2,22025.0,55.82
1878,1861.0,6.5,7.4,361.8,4.3,1.9,15875.0,66.12
1879,1861.0,6.9,7.4,322.0,3.75,0.975,3500.0,77.36000000000001
1880,1861.0,5.1,7.48,496.5,14.7,2.3,23500.0,55.82
1881,1861.0,5.0,7.4,515.3,14.76,2.08,37320.0,50.199999999999996
1882,1861.0,5.1,7.43,503.3,16.25,2.3,44000.0,55.82
1883,1861.0,6.2,7.63,423.3,7.0,14.013,43.0,83.92
1884,1861.0,4.4,8.23,390.0,1.39,0.08,150.0,76.42
1885,1861.0,4.2,8.52,380.0,1.26,0.16,1100.0,67.5
1886,1861.0,4.0,7.65,729.0,36.0,2.89,2950.0,55.82
1887,1861.0,8.0,8.31,617.0,4.4,0.655,30.0,88.60000000000001
1888,1861.0,4.2,8.55,1184.7,341.833,4.0,468.0,49.72
1889,1861.0,5.0,7.92,160.0,1.443,0.153,149.0,76.96000000000001
1890,1861.0,7.5,7.53,87.3,1.4069999999999998,0.5670000000000001,133.0,88.38
1891,1861.0,6.6,7.27,162.3,3.555,0.292,156.0,83.52000000000001
1892,1861.0,6.8,7.12,172.3,1.723,0.198,283.0,88.2
1893,1861.0,6.7,7.6,277.8,1.229,0.183,33.0,93.64
1894,1861.0,7.1,6.94,95.8,0.943,0.151,26.0,77.5
1895,1861.0,7.4,7.0,88.5,0.977,0.18600000000000003,105.0,88.38
1896,1861.0,6.6,7.81,603.2,2.675,0.263,191.0,87.66
1897,1861.0,6.6,7.49,571.5,2.0909999999999997,0.256,273.0,87.66
1898,1861.0,5.4,7.16,75.8,2.092,0.516,513.0,77.14000000000001
1899,1861.0,5.4,7.37,104.8,1.8019999999999998,0.215,557.0,77.14000000000001
1900,1861.0,5.3,7.37,102.2,2.552,0.20199999999999999,583.0,77.14000000000001
1901,1448.0,7.8,239.0,6.2,1.7,2.188,10720.0,55.199999999999996
1902,1399.0,7.5,442.0,6.7,3.4,0.516,132.0,67.38000000000001
1903,1475.0,7.0,430.0,6.4,2.4,0.516,175.0,72.06
1904,1476.0,7.2,216.0,7.1,1.8,0.516,167.0,72.06
1905,1400.0,7.9,352.0,4.5,4.2,0.516,158.0,67.38000000000001
1906,1543.0,7.0,86.0,7.8,4.7,0.1,145.0,67.38000000000001
1907,1544.0,6.8,65.0,7.5,1.8,0.516,171.0,72.06
1908,1545.0,7.1,101.0,7.8,2.0,0.1,138.0,72.06
1909,1546.0,7.0,78.0,7.6,1.8,0.516,145.0,72.06
1910,1547.0,7.2,60.0,8.0,1.9,0.516,151.0,72.06
1911,1548.0,6.6,76.0,7.1,1.9,0.516,169.0,72.06
1912,1861.0,6.7,7.3,183.0,1.8965,0.516,468.0,88.2
1913,1150.0,8.0,368.0,7.4,1.0,0.516,554.0,66.44
1914,1246.0,7.5,21331.0,3.6,11.7,0.516,14109.0,45.839999999999996
1915,1860.0,8.1,540.0,7.2,2.5,0.516,540.0,66.44
1916,1861.0,8.1,443.0,4.0,2.0,0.516,6477.0,66.44
1917,1862.0,8.1,467.0,7.1,3.0,0.516,107.0,72.06
1918,1865.0,7.8,1304.0,4.6,19.5,0.516,63.0,62.7
1919,1148.0,8.0,1708.0,7.8,3.5,0.516,2051.0,61.760000000000005
1920,1149.0,7.5,1175.0,5.7,4.0,0.516,3900.0,61.760000000000005
1921,1435.0,7.5,67115.0,5.0,5.5,0.516,3425.0,61.760000000000005
1922,1434.0,4.0,9948.0,0.4,513.5,0.516,35.0,37.42000000000001
1923,1436.0,7.7,1148.0,4.8,6.9,2.0,10050.0,45.839999999999996
1924,1438.0,8.0,590.0,4.8,1.8,0.516,2873.0,66.44
1925,1444.0,7.7,440.0,6.5,2.4,0.9,688.0,66.44
1926,17.0,6.4,1579.0,5.8,1.7,0.513,959.0,66.44
1927,18.0,6.8,62.0,7.5,1.5,0.221,892.0,66.44
1928,1338.0,6.9,44.0,6.8,1.0,0.151,734.0,66.44
1929,20.0,6.9,62.0,6.8,0.4,0.21,802.0,66.44
1930,21.0,7.0,9416.0,6.7,0.5,0.24100000000000002,832.0,66.44
1931,42.0,6.9,39.0,6.9,1.1,0.195,958.0,66.44
1932,43.0,7.1,53.0,6.9,1.4,0.36700000000000005,632.0,66.44
1933,1154.0,6.9,102.0,6.4,1.2,0.335,608.0,66.44
1934,1155.0,6.8,437.0,5.7,1.1,0.922,2933.0,66.44
1935,1156.0,7.3,58.0,7.0,0.6,0.36700000000000005,3025.0,66.44
1936,1341.0,6.9,1835.0,5.9,1.2,0.61,2400.0,66.44
1937,1565.0,6.8,60.0,5.0,0.9,0.475,3050.0,66.44
1938,1339.0,7.2,80.0,6.8,0.8,0.252,12750.0,55.199999999999996
1939,1340.0,7.0,42.0,7.3,0.4,0.34700000000000003,3800.0,66.44
1940,1384.0,7.0,51.0,6.7,0.5,0.3,2900.0,66.44
1941,1342.0,7.1,58.0,6.8,0.5,0.337,3000.0,66.44
1942,1443.0,7.0,63.0,6.4,0.6,0.278,3550.0,66.44
1943,1442.0,6.8,72.0,6.6,0.6,0.53,1350.0,66.44
1944,1563.0,6.8,83.0,6.5,0.9,0.41700000000000004,1350.0,66.44
1945,1564.0,7.0,69.0,6.4,1.2,0.222,1400.0,66.44
1946,1566.0,6.8,88.0,6.9,0.9,0.307,1600.0,66.44
1947,1567.0,6.9,31.0,7.0,0.5,0.16399999999999998,158.0,72.06
1948,1568.0,6.8,46.0,6.9,0.5,0.149,905.0,66.44
1949,1569.0,7.2,20850.0,6.5,0.9,0.47700000000000004,1475.0,66.44
1950,1570.0,7.0,24336.0,6.7,1.1,0.529,620.0,66.44
1951,1571.0,7.1,77.0,7.2,0.3,0.41100000000000003,985.0,66.44
1952,1572.0,7.1,76.0,7.0,0.4,0.16699999999999998,735.0,66.44
1953,1573.0,6.5,3384.0,3.7,1.9,0.757,643.0,66.44
1954,1093.0,7.7,280.0,6.6,5.7,0.9940000000000001,223.0,67.38000000000001
1955,1094.0,7.8,183.0,6.9,5.0,0.49700000000000005,211.0,67.38000000000001
1956,1461.0,7.7,107.0,6.8,5.2,0.386,208.0,67.38000000000001
1957,1092.0,7.5,185.0,5.6,6.5,0.514,224.0,62.7
1958,1462.0,7.3,157.0,6.0,5.6,0.603,221.0,67.38000000000001
1959,1151.0,7.4,150.0,6.3,6.0,0.614,269.0,67.38000000000001
1960,1152.0,7.4,139.0,5.8,5.9,0.45299999999999996,213.0,67.38000000000001
1961,1424.0,7.3,111.0,7.1,2.4,0.516,80.0,72.06
1962,1457.0,7.4,74.0,7.5,1.2,0.516,64.0,72.06
1963,1627.0,7.5,77.0,7.4,3.2,0.516,65.0,67.38000000000001
1964,1628.0,7.3,97.0,7.3,1.9,0.516,78.0,72.06
1965,1458.0,7.4,121.0,7.5,2.7,0.516,69.0,72.06
1966,1624.0,7.4,142.0,6.7,1.3,0.516,73.0,72.06
1967,1625.0,7.3,112.0,8.1,17.2,0.516,225.0,62.7
1968,1626.0,7.5,124.0,3.7,18.5,0.516,247.0,62.7
1969,1427.0,6.9,223.0,6.3,6.8,0.516,295.0,62.7
1970,1428.0,3.1,493.0,5.8,5.9,0.516,33.0,56.14000000000001
1971,1631.0,6.9,142.0,7.3,2.2,0.516,1573.0,66.44
1972,1632.0,6.9,145.0,7.8,1.8,0.516,245.0,72.06
1973,1633.0,7.0,145.0,7.3,2.3,0.516,363.0,72.06
1974,1455.0,8.1,569.0,8.2,1.6,1.028,6050.0,66.44
1975,1456.0,7.7,28598.0,7.7,1.7,0.9620000000000001,3200.0,66.44
1976,1642.0,7.4,219.0,6.8,3.0,0.9640000000000001,11300.0,55.199999999999996
1977,1643.0,7.2,198.0,7.2,2.1,1.03,4950.0,66.44
1978,1685.0,8.0,978.0,5.4,9.0,1.24,468.0,62.7
1979,1717.0,7.6,203.0,6.3,1.9,0.107,109.0,72.06
1980,1159.0,7.2,150.0,7.5,1.3,0.142,327.0,72.06
1981,1160.0,7.3,178.0,6.7,1.5,0.138,190.0,72.06
1982,1161.0,7.1,214.0,6.8,2.3,0.585,350.0,72.06
1983,1162.0,7.5,293.0,7.2,1.2,0.568,35.0,77.68
1984,1328.0,6.9,146.0,7.1,2.0,0.506,38.0,77.68
1985,1329.0,7.0,136.0,7.5,1.4,0.609,205.0,72.06
1986,1330.0,7.9,738.0,7.2,2.7,0.518,202.0,72.06
1987,1450.0,7.5,585.0,6.3,2.6,0.155,315.0,72.06
1988,1403.0,7.6,98.0,6.2,1.2,0.516,570.0,66.44
1989,1404.0,7.7,91.0,6.5,1.3,0.516,562.0,66.44
1990,1726.0,7.6,110.0,5.7,1.1,0.516,546.0,66.44
